Job Title,Location,Company,Link
Interesting Job Opportunity: Blockchain Developer - Solidity/Ethereum,Greater Kolkata Area (On-site),The Fast Way,https://www.linkedin.com/jobs/view/3735507350/?eBP=JOB_SEARCH_ORGANIC&refId=szdWsux7RA5uddtENeIYnw%3D%3D&trackingId=BVI7c26d%2FBgjCmAEhH%2Bzwg%3D%3D&trk=flagship3_search_srp_jobs
Software Engineering Lead,"Mumbai, Maharashtra, India (Hybrid)",LexisNexis Risk Solutions,https://www.linkedin.com/jobs/view/3727675596/?eBP=CwEAAAGLQvGNfUL_dNSgsPdo_gR7nuZcstozp4g1-66NOFcZ7mErWc1ds2R6CQ3TqWE0VG7WP8vOE6Nh0hXpWlhcVPqDQ5nS37EnXv_6ugI1OUAfDKeS2eeKRq1FnUujNQ8qZd3yDjy4h5dV4TukM7Ejpychxmj90u6Kre0Cs6Q9fW98hhjAVeD-S9_SyPxK2Hwsa2WLZCgdDIJhCqvApD_Fb-bvdOq9aOpce_CpZr4Y0eDBdG4dc95PvAKHc8bQvgJryx7bnoOvmAWq40AHyz8WALrdh7ie3j-V1GUqNJAcvLYoPY_QbM40Q2IjBUI9HxaZJoMafD2rUcfFnW3jFMff_EdIc3t4mjPqF2-yCwU5LZdYNeQn8HQ-0_LPDzUWlG32hW23J8Un&refId=szdWsux7RA5uddtENeIYnw%3D%3D&trackingId=VXuKc9BFyLunAa2oy%2F%2FKMA%3D%3D&trk=flagship3_search_srp_jobs
Blockchain Developer,"Gurugram, Haryana, India (On-site)",AuthBridge,https://www.linkedin.com/jobs/view/3737175442/?eBP=CwEAAAGLQvGNfew-2PwlLIVmA3ZEls5SrFThSJpi34IDl0WoS2d6SexGOtRjzqFlnBIV81zwOuoF72Q3QGSJwPUXwwImWiLJbryuIIVIYko-r7zkg7OTP55_msZkrKZWkveJX1V6XTwQvK73ft-ZDYYIbFqMTfxneAexWyvugR06usHNthaQg5zCzRvqQbjG_satTrrbAQxhsMUpvRaR4ReT6wJkHVJhOtjEP4Nlazm04emjru7JoqW9-DxwBbFezRmT1EZX5LKtzfH-DmP_RUqAaP6gzpF3hsb_Z3mNkvatvzUBwu2a1CeS91MZHC2OxGa0Q3tzIYdfB_PeffNHExgL3JQdOfmsb9YB&refId=szdWsux7RA5uddtENeIYnw%3D%3D&trackingId=T%2BcsB5P26llZUL%2BMSJ0PYA%3D%3D&trk=flagship3_search_srp_jobs
Kafka Engineer_Immediate joiner,"Hyderabad, Telangana, India (On-site)",Anblicks,https://www.linkedin.com/jobs/view/3741726773/?eBP=CwEAAAGLQvGNfTOgUbKfq0Wju33AYjAXIvG4fjMkvTAdVKxUQb1ZpLaSLqqpOt8oys5jhCX90Dqic0TezgGDd0Oj7uycdhcx-uesSgow0tXZEQbaDS03RQOsTi8gHsMIbdrrzby6WofULD9gPbpzr0NMAvt6sJqQhwbORTCKnxfoJnXq2Cv0QCOY0hL9lS8l9gq5-sS9MfCiBQvdYRwATH70f2EY66BzVSOtBGMEjJ8yST91coWuBxKmIFsmGaK22tpIbgZPZT658nSoOXdzLZIFkA755-kgWQlAljtP1s5xRKWmtVzdptAOtXiUk9hMPQzAPMuNLJdjUAimuT44q0B_Z0nV7cgHsbCfeg7eMuTN7O7IOFoEKLl91s6o7gdPcis_cqDZ-6UO&refId=szdWsux7RA5uddtENeIYnw%3D%3D&trackingId=%2Bx2e2TZDqQBnfRPxAoEXxw%3D%3D&trk=flagship3_search_srp_jobs
Golang Full stack Developer,"Pune, Maharashtra, India (Hybrid)",Volkswagen Group Technology Solutions India,https://www.linkedin.com/jobs/view/3720330054/?eBP=CwEAAAGLQvGNfX8kHUCGFPV5fWqAq_AJWhiDMHhMJXa30pIDlGPdU0Gjgv7H4_D_TOIOQ2FOM_V2KhMwv16h_Re8dmb6HVow9QlF-XIgWjwSbdjiAGkST2ym8d6NSVVqZ423HshE-9U0kOlTSmq1fvmI2OXNjE6fhyUXgzVv_JSjyQq5z6eP1bwYxGDnReLQi5uX8SNGx8yKJurElzDL3Z5bADi6Ky6p7B8l_I5nrwxjNdvU6cfFT-DWhkjxl8wFvbDRQZDXeGUMJ5U-uGHwVp6Bnw12UQJ1aqBqpdVhrsITDtHAQkN1TNh-piwXwOdWkOcpTm-HmCkk4ZlEefY-kEHVCdPuxMesBYbX&refId=szdWsux7RA5uddtENeIYnw%3D%3D&trackingId=h5hxr%2BiZr%2FdAqb%2FmcOqw4Q%3D%3D&trk=flagship3_search_srp_jobs
Golang Full Stack Developer,India (Remote),Supersourcing,https://www.linkedin.com/jobs/view/3736597153/?eBP=CwEAAAGLQvGNfX_VkiEfFL-2twPERpnLkYeoWJWu6-wt7Lj34EgI9BTx5ITp0SI7n8IQO0DylrqDvFv8BVi03GZTxV87wuAdFt47ksedcyMB3ZVj0kszEKx9K4wwMJs9JDh-HRqk1FCbzBSN_5lA9LBervzrf4J0ZAVLrIweMM6RLKOnwZ6ASiyTCOJIRKQQW9KTRXmumvfK9cpnEtYDFr0k6vH8zyHnOFHggAQCv6q_GE4pibjvGpYS9vme92lkKYDE-d7VsLjf09VLQ2fULw_kLQpisqVWV8k5J4PqyOnoEYo7rGsqp2DSSg11o6GT_24TXzvYvrS4YEwPYM79CWoEJFeYipRWExxp3OnBZjjTJUjcMweSa0VsZPnJ4ykoVXZ9ztNC42kmoSw&refId=szdWsux7RA5uddtENeIYnw%3D%3D&trackingId=Oq2f%2F7z1dgXxLqyptSeYHw%3D%3D&trk=flagship3_search_srp_jobs
Need for __ Blockchain Developer,"Ahmedabad, Gujarat, India (On-site)",GFL Recruitment Private Limited,https://www.linkedin.com/jobs/view/3739705072/?eBP=JOB_SEARCH_ORGANIC&refId=szdWsux7RA5uddtENeIYnw%3D%3D&trackingId=c%2F%2Fs9ZFngLG%2FwyPQoAja3w%3D%3D&trk=flagship3_search_srp_jobs
Blockchain Developer (Hyperledger),"Pune, Maharashtra, India (On-site)",Tech Alchemy,https://www.linkedin.com/jobs/view/3737958658/?eBP=JOB_SEARCH_ORGANIC&refId=szdWsux7RA5uddtENeIYnw%3D%3D&trackingId=5Fn3S9PrLaNEjQVuwERrRg%3D%3D&trk=flagship3_search_srp_jobs
Lead Java Nosql developer,India (Remote),Flexton Inc.,https://www.linkedin.com/jobs/view/3729833029/?eBP=CwEAAAGLQvGNfXO9bLfRhF4TlaC3K8E_I8Efb2WXMADYFNnzTjUDy6ZS63OMVmevL0krwWJ6CQ82XbxN8S1Q5OoGSoZ_lIzfvr5ZdradNOeks6ghBg-tyjghmxQJ8bdgXougfXTWljlc3xPuSk5-9Wson-z4zVAuhIhW5L7bpI27ijURtKCksglAxDAB-CPAJNED4LhIAqKdyNybz4erhEwQu1AkKHIvfBtmIOWpHOKok2i8UeZQ0ca8gL2jT2_WDgzTGD-PLyqrHA0aeX9M1ibcUFx0CFzE5TjtWMfxcNklFEaSj9acL5RQ8suoMWSWqdJesdllEoneRXGjxzjTL6cfvPFAddFzgzQj&refId=szdWsux7RA5uddtENeIYnw%3D%3D&trackingId=NQiD9spHZtygv%2BacrvUSug%3D%3D&trk=flagship3_search_srp_jobs
Kafka developer--PD,"Gurugram, Haryana, India (On-site)",Mobile Programming LLC,https://www.linkedin.com/jobs/view/3741731304/?eBP=CwEAAAGLQvGNfSRuDdOqMobmEbW0_z6VRafZ8Nh-AXoNuCkvLn6HnXditeoM94yoeDJuciNcH0XSALsDczl0WExHJ8Qpudpy03bssF8Itkls2jqxJ0JNdlnIwiQgj0z6q6UIaPaEuzIsrmI3Qicvb-zJZSpv3vYwpDLQJVw1pwdiYBxKa4_NHLkCwCmFMA85x4c9tIAlSF4dqTKX7iFl5rq8IxrM3AkdcdGnHCnb-5_4pBpE-j3jj6ix3WAjp5ycV0IydmB_AD3B_a1zkFcM6xv3kmmtxcjktyxrIakUeAMt8aGETZabq84IK4lbdaD12TxWAzjCR4QStyZ2DABEa_CveAhUoZw7bQLM&refId=szdWsux7RA5uddtENeIYnw%3D%3D&trackingId=lnkwjaWUNj5jaRt1PyXLyg%3D%3D&trk=flagship3_search_srp_jobs
