Job Title,Location,Company,Link
Principal Statistical Data Scientist,"Chennai, Tamil Nadu, India (On-site)",Pfizer,https://www.linkedin.com/jobs/view/3739974630/?eBP=CwEAAAGLgipjtnoCsGk3R0DDIWpPVOCr0Lk4YQSRzd2hgYVi59zV8PyeGXQxtbLPghiRZaIaow17QsoWVqE2hK9FlnIq0MaC0tgvR6-dQXWtFAFxxHlBRRCZ_Op2CW92dEI4_fQC8-3EMOpaqUKioMAmSNyFaI4L0isk49Ye_jv8WQbgtvoVM2zwHJAEqPOZ7--zx3_01RHgr-kaav8pMn-c5Tc1RayWpXUJtbdDWkKoWLtAAbgJXLrCwkmpoU_LoFmL3LE0xW1wd0D5QIfYCL_97JU74HpPtIXDfUmJ9XgNdsNC7kc-2tKc8DQcHpIKw9RVgslSwJlTUZ3l-lgA9No2hdVYbllzQkctMxeUAJRE1uW9hcW0T-OI6yFqYIJGlzo4H4vrGgeAby0&refId=b7pZh1TKZNpX0yQ4XMTTzg%3D%3D&trackingId=9vDPuyQ3Cfzei22evtuguA%3D%3D&trk=flagship3_search_srp_jobs
Splunk SME / Architect,"Bengaluru, Karnataka, India (Hybrid)",Wipro,https://www.linkedin.com/jobs/view/3732540962/?eBP=CwEAAAGLgipjtjdUIVFPKX5Z9RP1E8WQpStOiBYEzmh27k7ullBdMIE9DiXoG39q2jQmFwpWFCEx3QBYcuqVONNjL77xCy9h-srVIoO1kAH0OMLWpxeXKuJMsHNRU9OffQ-uOjg0RWXuWbes7S7tIPF5YigHKAQOp3fvLCOz6vGskv8kSsMk8jEnGDBUPxdZrc_tlErnYKbRBXcLzvtPb1oKFIr9UX1DwFxKpLoktU3mIJgNXwHE6qx0uegZ7OFF9hZ834iuCq37YIy7KypmqDX4-75D5dZlLOmyIccolqUEokwNQPiYc3ltyaKMcfmRvMUxdu7o4ZL9vQYTPJqp_PPVwWx7DpR3fMvg_iKKuttIEgM0n7Nx56g4wngEzFQojS0Eibn4HD_DiBc&refId=b7pZh1TKZNpX0yQ4XMTTzg%3D%3D&trackingId=Sy5gqufUfEi8tSuwipgTxg%3D%3D&trk=flagship3_search_srp_jobs
Hiring For Data Engineer,"Kochi, Kerala, India (Remote)",Kavya Staffing Solutions,https://www.linkedin.com/jobs/view/3738257818/?eBP=JOB_SEARCH_ORGANIC&refId=b7pZh1TKZNpX0yQ4XMTTzg%3D%3D&trackingId=4zGbZ3Pd5xZX1gKFtoEmXg%3D%3D&trk=flagship3_search_srp_jobs
AI Architect/Manager,"Pune, Maharashtra, India (On-site)",Tech Mahindra,https://www.linkedin.com/jobs/view/3744369067/?eBP=JOB_SEARCH_ORGANIC&refId=b7pZh1TKZNpX0yQ4XMTTzg%3D%3D&trackingId=IzCS%2FD6ry0UeGkuVcHlKpQ%3D%3D&trk=flagship3_search_srp_jobs
Solution Architect,"Chennai, Tamil Nadu, India (On-site)",Revature India,https://www.linkedin.com/jobs/view/3739949469/?eBP=CwEAAAGLgipjtntc7uFyVRcFrlT5Bf5Lr5PG_nI7PRH0hiBLaL7Get7BnutvGHYEdNa2fuusD05QtIw0We72IYImO9t0-TV0vkmV4oQ50vjHlvwQIY7SzMorNW8yzY8HnKIwPuheOPvBlgNNTV28KPFfjKwVwBM2S2yED0Sc96G_7EFR9MSuGC5RCvMd7C6SpIVQL9AUELcxuYsbXxcBlu3g-23cH6rznMLje65Ktj1NTQSaU-V0CA5iwkHTFrxO1raWZsM2ZZCCgl6kjMuQyCrN7HCZEP5ldTcFsk7WMs7YhkqaeqEqnCqmkoUCHAS9JvByb5RAgO09WAD0nafEU8eqMsXfJfZzfoFlKJ-MTmvce1JqbUmNZznmeCyc7m9z-Y2jD7N-vx5LpQw&refId=b7pZh1TKZNpX0yQ4XMTTzg%3D%3D&trackingId=R%2BSiLZrVGAR3AfK6Yd%2BVSA%3D%3D&trk=flagship3_search_srp_jobs
Machine Learning Engineer (NLP),"Mumbai, Maharashtra, India (Hybrid)",CareerNinja | LearnTube,https://www.linkedin.com/jobs/view/3742220167/?eBP=JOB_SEARCH_ORGANIC&refId=YVn8GBUZek%2BCRjYOzTp3IA%3D%3D&trackingId=0vmGaaAoYMz2VyEaUmNvWQ%3D%3D&trk=flagship3_search_srp_jobs
SRE/DevOps_Hyderabad,"Hyderabad, Telangana, India",Luxoft,https://www.linkedin.com/jobs/view/3746511553/?eBP=CwEAAAGLgipqvQldhx8DUhtwa4eVlcksnWKd72Zg5Uqm-z0oL8XK_6H9p6La-G99iQUVldcRKnrCs9IHvOSxMus5070j46OrA9enB_HWM6tseRSmISqXrCdadRKXSojU4aHHItqvhsUn8aTIvD8SfGJAXDdRUW-yoiqRb1Ptqjvw3Maj4-OHGiqYGl-KL4-NqML3dpb1Pg2odZOf1Msi6nH0KMeMuv4-02-8YYaq1PXWoi31CT86ArulAPmfmYRcLzlNpcfS0trSoLDZEOv4rDDUpBpBOW4R4ZOASsHMa3toibRtCgetUcEC-cer2_2sQU3G6sCwGvFHn82C17ZU5Z-zMPcdjwA2awKQCic&refId=YVn8GBUZek%2BCRjYOzTp3IA%3D%3D&trackingId=jbklJdDxF1T%2Bm5QyXKgoCA%3D%3D&trk=flagship3_search_srp_jobs
Senior Data scientist [T500-9038],"Bengaluru, Karnataka, India (On-site)",Kenvue,https://www.linkedin.com/jobs/view/3723751468/?eBP=CwEAAAGLgipqveG4GPI--SK0sv58V46xEyHQJRSGdEo81T8yfvWMGiMzkcKvwMU4Gb8FAgiGh6ikkKlMF7EWpA-XF5X_xA8Rc_6ZKBRgIXfouiPhOwrjO8BSTu3-4S59G5wqoVjORgPxQbmXsdg3NLRD6K2KdjQpL5D8gorR61yRQXi_37tWvBsRywqq1z2cw875rd4bi4Y7aQ8UpaXIS3wxxExRIhjZImLqdPFB_sn2YXfI4GrX4HiqvXSAKoPt1J3dUU-mPA4y-ITOD_AWl4nhwP2XbSnxCK6AKLHCauYlqasytBYQMHF3SB5WBqe7qyJ_yFUFy31K14OX3us7AYFgMqHN8ca56S6i67O25Uq4q6OaoUhYkGXrMK3PZqhBlpzGOfJKUCUlAw2wYQ&refId=YVn8GBUZek%2BCRjYOzTp3IA%3D%3D&trackingId=4qFjcN4ATKeaRv63LMwxng%3D%3D&trk=flagship3_search_srp_jobs
ESB Developer,"Karnataka, India (Hybrid)",Wipro,https://www.linkedin.com/jobs/view/3736860383/?eBP=CwEAAAGLgipqvSUaHm0Ee5gk6PioDVwNn9hfB4FYJo9bAcREhau0sOxHO4T-f456nhV4hx8wBI6sZ_G3DxNMgmXQ7w_-z1QdTDlDDyeZaxlPqDJUDQ7s6BanhK_KCgjUesA7ubQr59fHDNb0TKFI7X4wH7l_rBwX2gRnmnNJD2tidB6EDzwmlNREmLF-oTQs9GqH5CXdPsZf1PR7sRm4GyctOCrDL2xbkUCh5GHmDBikzRedfR2c4pY0oJJhSpjLr4cgo8CWA9ZBEQQJhQt5GD-5n3xon9f_pLSo8oBxnyeIlPPpDoFslnJnCEWlX3xPP1CIxYZ3qo_ap5XByXMxe9GKaWnEJSCPCKucZu-3uIuuEbzn62sgrbhKttPPHJ5Fh-Py-8ZD7rSl0lEDRA&refId=YVn8GBUZek%2BCRjYOzTp3IA%3D%3D&trackingId=tRxKUHR2GnxTJ%2FIraGkKaw%3D%3D&trk=flagship3_search_srp_jobs
Solution Architect,"Chennai, Tamil Nadu, India (On-site)",Revature India,https://www.linkedin.com/jobs/view/3739949469/?eBP=CwEAAAGLgipqvYupMxew3Yw7w0FEzLS8zsI-rTlPhL9VMOt05jivQVrue_Cr7yboERpYyM5EH2HcI0Y1kG83EL26ExsZNdFAfPwUkvidcEK3xlGe7tDU7UkOLL6KGyQU-uD8M10Mh3JVjX-tZ3wveWdXy3zmBd0cH8_u_G_zHaT_OFx5N1fLInkO1pWeSQ174f3t2ZZsBeBQljgT96dltboUccKYWyDdo8agAJqb7IgC1TyaeoTLoL-23SFY53CyVRKhqMEjupJz3wEVecYhESMkV7Oal11jPcWmi3ZUgM0b63dT_sHjhPYGvANLOaR-qkxNBkXstIVsal-rqpNW14edJpPNkufM25dm01xr25IYFqq15_WSMN3WH2eBNJfGw9D5noOrkCEk8_5muw&refId=YVn8GBUZek%2BCRjYOzTp3IA%3D%3D&trackingId=c%2FPmH6rkWr9%2FKbmhXHHFqQ%3D%3D&trk=flagship3_search_srp_jobs
