Job Title,Location,Company,Link
Data Analyst / Data Science _ Any Graduate,India (Remote),Ovidtech Technologies,https://www.linkedin.com/jobs/view/3741330355/?eBP=JOB_SEARCH_ORGANIC&refId=bn1j1EDECD%2F%2B56CPANjT6A%3D%3D&trackingId=%2FDubDhlq%2BLAuZ8u%2BIanSDw%3D%3D&trk=flagship3_search_srp_jobs
Data Modeler,"Pune, Maharashtra, India (Hybrid)",Vanderlande,https://www.linkedin.com/jobs/view/3735958561/?eBP=CwEAAAGLgk3HIeOiws8g5IkutS-4WCGrNLSRzCG9pIB9PeINZE0MM0IREenq_3rrEabz6PthwaiGHlNPCyqNyKjoNWCECRRKCERp3_d0tWyihnV3CmL-kWVBpKZAd4gyF_zkN_RfT_biXuZRi36Esaf5kXmDTBvUcv11R7YPjqVlrVpbdAW43vvv6_EeoeyT1BrdrOrTFJNhaX70KcELLy8GhibNYWuLKKLC4REpoOeBtRV6NWgxVrlI3FjSUxNV7OSWA-CLhjwSvzpp03jFg3-Cy56QA6HVrMV9DcpGRx-IaPTfAUZyhpFD63U_Hr21u7kSy6_nEeTeEJYILg8ILEDxuJ6fxi1yKSpU5VfrP4fbYbBFng&refId=bn1j1EDECD%2F%2B56CPANjT6A%3D%3D&trackingId=YXscuo6Vtjf6EX2LldAOkQ%3D%3D&trk=flagship3_search_srp_jobs
Senior Data Scientist,"Bengaluru East, Karnataka, India (On-site)",Anko,https://www.linkedin.com/jobs/view/3718539447/?eBP=CwEAAAGLgk3HIaxOdFMVMEmU-nzysStXVQ_ZcCjtBEOLEh-Wk7tvZPWetdENoDQvNJrCIKpdQa1lvnvmZ_BwJVoZ9FhMUvDcbbBJjPIpvOMMX9XhiqC3nc8Pame8qrvQEO-pjzVOdkoTLDLpIe5Dmnlu7OBRG97iibDMlY9f-Q1APoxw7mjcCK7U343iDi5ojZXjdc8Zq6J4_1YdoxI6k1rMTdmw2kiXBABnuHWH5FKdWMPp34YDdG7jIDaa83ku4w6RcLaCk4xzapDpCSoVNHV1S1pBDVARUZLCl3dFmybvFRxzuo656kQwQi4faX8pH-vnvtEOSrInZDVUOow7_XYb5I2XPop285Oh83gKwIUBIQNuDlLn5rcZw3PFeZrY2ecROP6166Dse_LMAMG2&refId=bn1j1EDECD%2F%2B56CPANjT6A%3D%3D&trackingId=Geb%2B2g7WuQ29LhwSrKagcQ%3D%3D&trk=flagship3_search_srp_jobs
Couchbase DBA,"Pune, Maharashtra, India (On-site)",Persistent Systems,https://www.linkedin.com/jobs/view/3743427442/?eBP=CwEAAAGLgk3HIRJAMyiyCyeyWl_8ed3K0aRdj8BHB4wZqxC0mGivbty9qttuJvZgY4whZiHsNWzRC5o1E8Wab-6beUwBWMO-TGfSUZ-lOhu2LTyqx_yk6AzEL6PbXukrH1fpGiMmlqXwXAgSEH7eoec4lNnXCEnNHZ8DinTQGvWRcPLKLsSgK3nkIn-6hlP7_f8ROfC51Q2qMpzBWlagCEGgpWjpYa-Ud0Auw0vQkqPtp9t_4HEOZE7Gm60Q-ZhwFNHcyFtUJL0hb4Yz8kU6X_aDvnGHpITAerR2HyBzP6P0r8k6lACkxhkMY9__LIemdICwsNg7HMB51N6JjhUtzt6-baOd3xMNIoO29wZTtI8j9oblxgYw-8r06pgytbx5nUZe5liAL1BGbFMwcLYf&refId=bn1j1EDECD%2F%2B56CPANjT6A%3D%3D&trackingId=juND7DMgrtdK22XyafxC8g%3D%3D&trk=flagship3_search_srp_jobs
"Data enginner with Skala,Pyspark(Bangalore/Chennai/hyderabad/Pune)","Bengaluru, Karnataka, India (Hybrid)",Altimetrik,https://www.linkedin.com/jobs/view/3709797026/?eBP=CwEAAAGLgk3HIRUztuANhvrX_zQOvuuWGwyytWM7LqkNCr1P-IH9SpnhmzCOzE38c7bUPbLGOJQylLuEU9hzMMx1br78tESf5tKMHqXqodH_PvobqU5WzSBlWKPWC7QIi3RAzO84VHK3XWoEnehfjC01vukGhZyXloi08hs8z8JWIWylAojQ4qUuO6ZgZjqIFrVxUyWb5cKIjkfQy_jO3SHVWNTEE7mDSaDnXjOQcbkrrGjSAtefSGv7d_91mmUetqP2WF7uhOYFr-YGhFWiXnzxQO05sB76eNaxzIrsx-9D5QIdiz-XX3gDvFQv_3I90Xc3c4fCbBeAfhv1suEbc_EF1yQa9zCmWNIvwrbPrZXy518YREG19i6jYYMBo_uEW85IFSO_mxDNIbHxHA&refId=bn1j1EDECD%2F%2B56CPANjT6A%3D%3D&trackingId=WP0w8oB20IHCBE2lOYISHQ%3D%3D&trk=flagship3_search_srp_jobs
Snowflake Developer,"Kolkata, West Bengal, India (On-site)",Hexaware Technologies,https://www.linkedin.com/jobs/view/3734552470/?eBP=CwEAAAGLgk3HIa4srJMy_hRcfMADDgB7eEYLyiM-NBDX3kQvFlVRquWQfjxWJU0-wQyRMURj1Pqv4Ki_5_hl0W-8L6xBx4QQSALlb_4xF9B0ic3Kr-aFwuu49-NqPvjYnP_C8Do2r7CghLr0eG7jgTvXkmsL0iHyXt_K2YO72lyjzorifxRbjGAjFLVUacraiOxyX9TMM9f0YnDMuAi3MbElm31WEWYXwseEqpH4RVubdj8df-etxbEKjnAAxOK_2Tt7eLX1IFbFQHZ_-oc6LBS0GOhc5xSDrB3eRBIxQzjvcaxu4XQ85kRy2WpLqUxtzY0A9Uedwte24msM8_QRj4RqbqMG3EzeM8QSpLh195v_LWGsUlha2-0mamkkw5J3_wSmUDqnhE3KMeWMHwL-&refId=bn1j1EDECD%2F%2B56CPANjT6A%3D%3D&trackingId=oeMoHwYurOgoPkzi5N9igQ%3D%3D&trk=flagship3_search_srp_jobs
Data Science Lead Technologist,"Mumbai, Maharashtra, India (On-site)",Lloyd's Register,https://www.linkedin.com/jobs/view/3737946514/?eBP=JOB_SEARCH_ORGANIC&refId=bn1j1EDECD%2F%2B56CPANjT6A%3D%3D&trackingId=qY%2F6NhYrAZnA4z9aRsTs%2Fg%3D%3D&trk=flagship3_search_srp_jobs
Wipro is Hiring for Domain Data Architect,"Bengaluru, Karnataka, India (Hybrid)",Wipro,https://www.linkedin.com/jobs/view/3729372636/?eBP=CwEAAAGLgk3HIp4b5YIR9kxlCXVdaT4rTiScGvDziZ3oPAl5cQiIgi8FDMFYAyBacEeuyNuCvOexaMQ0PHMPOe2lyuh2vFsg7lf2JQrpYwev1VqIoCjkb31ZeCHJbFXpjWCKtOUoJtZBna_Nut_M5WB6x0XEN2yQ0cniNPNbqpsG5WbqwH3SUBhDpfYfOaVc_y8fyekKpzFlOaHFim23NWvkkYhgPxbUxwfl-E9tCkmd4jJRy-pxQZaAxrtW8iWiRLVaYpNgoOJbPOxghz6JpNiR_64ojHzC4IuvcXI7-Ia5LFDv5h-WyftfY9UE8YhAlMIHLkHWc2s-teTg9Hk3kCHiDxgCmPo53YpR2lFjSha56j7K7q2pMN-WlnGC_C32P_nVFbgRTbl5FW77Ab-l&refId=bn1j1EDECD%2F%2B56CPANjT6A%3D%3D&trackingId=TDr2ili%2BG2AwOoJQRX6aXw%3D%3D&trk=flagship3_search_srp_jobs
Senior Data Scientist (AI / Machine Learning),"Chennai, Tamil Nadu, India (On-site)",ICON plc,https://www.linkedin.com/jobs/view/3742818028/?eBP=CwEAAAGLgk3HItVnbRoynB5yKxF9d0C8sjdcTsBfmEhK__1GrKE4opsXojUqqatiOyLqhVyBa1UpIVgzqB11LwpQS9T7NXHhMtj-cL90nEO8DwoMNEKI-t0kf2WNSzOqocA_G5k8WNLN1KZiOKa7PzPy_ePmSVIdSrzy7i3ibSaosVFGFTNfOvaiM41AAH7_HQZ7XRdx5yPn7kZ9z0o-Lt9TwjhLumKxZnkTOBUZW2Vv1AopCM81DCrN66QENIPqVXsqExNgRETPLpvItYj0VRDVZgcM2vY-3MTEdtsDOXf6iXCmPHR3D72ABDLmW5J98DWPEcPlnou2ifgaZt2cwYNtySH0G6xUs3IQD5SErmkbqKfmpK_WTqto10szRE2Si0XGVtVgF2tWRKJUHLpo&refId=bn1j1EDECD%2F%2B56CPANjT6A%3D%3D&trackingId=wjYICYnvJpQjT52oiwFoFw%3D%3D&trk=flagship3_search_srp_jobs
Data Lead,"Chennai, Tamil Nadu, India (On-site)",Orion Innovation,https://www.linkedin.com/jobs/view/3741229190/?eBP=CwEAAAGLgk3HIoHOfz33Zwi_g8hANP973TLD5M27v3RWga1qXIA9rgMKbv0fZupjX8I2If5Waosz3svFBA53RYUkACAOSwMT7X33z_vG1DKPg37v-YYm68cmVFrcriAPCpBtTy9b6kFZckWdp8Zx5vNoNEjJyE-YhUYwQ_vET1pi1qVZtTwDut1SVa5DhaKc6Uc2MUuQS6DtCBkpFfq3nDQfsaopb6E2XUOdgxpgJkYGR1Z31MBaCgQn3-naNnz0f8ZbGeipn1n3PenL6Q0h4_mvqo02iD4-vqK_kaxYKHXdxdgBDSV8OlxUUYOxNnunRsCsfqtK-Kb-x4ZH_sCwycT4PeRqCur0XbeKoCViw4VK367ED0YTFCQr8Rj2BZmHydBy7cUR3ONob0Ymu4J3&refId=bn1j1EDECD%2F%2B56CPANjT6A%3D%3D&trackingId=ejKpUwm%2BbyOGI%2FHoZUYGdQ%3D%3D&trk=flagship3_search_srp_jobs
