Job Title,Location,Company,Link
"C++ code, SQL, Unix - Production Engineer /Consultant Specialist/Pune/Wholesale IT: 0000JJOG","Pune, Maharashtra, India (On-site)",HSBC,https://www.linkedin.com/jobs/view/3742797464/?eBP=JOB_SEARCH_ORGANIC&refId=x%2Buu5fOUgBf%2Be7YkYH14Xg%3D%3D&trackingId=%2FH4RHYU9Iel7XdsoEkqlrg%3D%3D&trk=flagship3_search_srp_jobs
Vice President (Java / Scala Dev (Application Development)),"Mumbai, Maharashtra, India (On-site)",Morgan Stanley,https://www.linkedin.com/jobs/view/3742003622/?eBP=CwEAAAGLRLaz5sBPS8ZM2X2yyGInMVAWR8Bjb0xhZNVi-HflTU9xjEMLZqKevduRScm6iLCqRTOllH2_eIGDHTLPAqoXYNrmYCZmpB96Y-xWReH96cGUkKBVJMZHFjVMyNNPLI8CLd5NVEFBrTekzzCEMhTY-RCFJr7VcLeVdHF4YeuDfz_RN_POguKmwa5yDvnOSmxKGSrr7eH6t7G_yczXjoKLpY57ZkTBt2R7SyYcST3tZ0CHItkCyzRjvdDuy_uWvKzfGVvdFMtoJ_n-A16HzE29Xwqgs8L1dUjerxV3RO4psLzvCyIv7gy-a27z5OAGjLB56HQDjH4SII15N_wjhgN9kLYEI_jsHzN1uwmGRbn96yPw75ZAuP10E73u-iWRMlGfYb3JLA75bnnl&refId=x%2Buu5fOUgBf%2Be7YkYH14Xg%3D%3D&trackingId=x4BGzdiCX3H1Hg9YiKzSVg%3D%3D&trk=flagship3_search_srp_jobs
Module Lead Software Engineer,Greater Hyderabad Area (Hybrid),Impetus,https://www.linkedin.com/jobs/view/3740083486/?eBP=CwEAAAGLRLaz5noOwb2ow4voCcQnl1n91S46NmvuN4n4rThACkIGIvbwe9CtaPIR2blRBVRp74Tt9KRUMOi30vSSeDzeuxUC8V4QismPtPSgHP3GYsnro65rYVhHGzPRFY7nR1rqjJJMkp-jlp4Ub8-6WsmV2USmCaWEdeEpk6VcVvlkbn2V_lmPm1kNQTBoLr990Ryq2bxDK1SnBzxOfvjVVwTMM41aysQrvaE0wfIoLilNlcZAFHih67SZSlC8qeUa-ljwRomh7gMgpScfIVlM3TgpO-5_ZeCLp85kceOA6bcgO7naXQV6EKzfBcmPDbktI2DKLeFwuMwT2hPg4izaXn2da6tEgRILWk2liRZHFww1Om3wItJRnfGnMVw6AigqjAAq1kMqNyvo3OVZ&refId=x%2Buu5fOUgBf%2Be7YkYH14Xg%3D%3D&trackingId=i5%2FtQ66Bm74c0yMx3K5o6A%3D%3D&trk=flagship3_search_srp_jobs
OSM Developer-3to5Years-Immediate joiners only-PAN India,"Bengaluru, Karnataka, India (On-site)",TEKGENCE INC,https://www.linkedin.com/jobs/view/3736847676/?eBP=CwEAAAGLRLaz5q2n2W5dhAJREtVuRYdl6oXjm1PY67x8JpegySr7hWL0x-0Zw99sMn4g6Ng882QVeBU85DhNy4ypSR7QXIZFl_KsLwIqWTOTzo4Aq4POqBRY0KVPy0QNiqX6QH2v3fkHSQZDb1ETOGiQ6uRVzc5G1AIJqLJbyC26MORh9t33sKAZo_2Fjm71M0_jFrd6353sIpijB3n60XOwlMmNmaeA_d5QVXykRL4DZbdwCcDhiVEWV22KfiJK2fMStp0XNic1Ro10I7HJvg9LzbAhhHPM9fERLkeWnf5nIobdiLtVc_FzWzdHugXmaIKfPeAlj8-VaQr7pBGMVK6b6W2iHfN3k3GzAA6uxutgjwmeHSFrgJKVkrMjL7PHWpq20cysAmlTcFwq3BR-&refId=x%2Buu5fOUgBf%2Be7YkYH14Xg%3D%3D&trackingId=7E%2B0rJMHDR0hDgUX1e6Nww%3D%3D&trk=flagship3_search_srp_jobs
Aras PLM Developer,"Pune, Maharashtra, India (Hybrid)",LTIMindtree,https://www.linkedin.com/jobs/view/3740811235/?eBP=CwEAAAGLRLaz5rngKpdLYdey9RC5f5Iii3rO8I9z5ZJmwLMMG0O-tORNowCXqORy8M2W9LjfIIpF_vQBpanzA-G7I6NbsaV-av3dKG_7ch7AAB8eeZzeK7SxaRep1Qs6RT36AlhUfxIesdYFgtCxZtxaRYHL0ImCvm0f1a8Aoi0NFj64vqIlatbSq-hvqdlj1b6zCiBgUE6CJJqkSIZZDpik6kSSUsJAnO61U0v5EqNJR9WbHg7-VkkQK8sCTW9o0yzgFQ9TMhYa7exiJXRdeWB3x5gAA8nQcZrgTPc3ZQckdo-3GemLT-0C7AcXvmKOHv1dWQc5l6OSCe1CXlyWaJgjvfCGlSL5iqGZxNURRcYHzKD8i7PZi6EXxH1-HytTa7fp3_DLVkAa368ogA&refId=x%2Buu5fOUgBf%2Be7YkYH14Xg%3D%3D&trackingId=%2B%2FKMKFQOdP4O%2B0JaeIoP8g%3D%3D&trk=flagship3_search_srp_jobs
Senior Firmware Engineer,"Mumbai, Maharashtra, India (On-site)",Monalisa Group of Services,https://www.linkedin.com/jobs/view/3740067331/?eBP=CwEAAAGLRLaz5iaIqjISX_s3BH7JEICqSTO-1vlGp1coSAqU5gnOXDjp4xv_KopbQ8F0rcjnsstZJctrB9uGwzT5GmYrXXNcBc6jTzwSWgm8DGe2Rf-8Om0DfOucS9IIz6RdYhude4CpRZRk23ZysBW4zYMglJieqJnyQoPpCreqg2nxYD09um8IX8Geq_ZFH6wYIOkKeiPpnkSwvj-WfvKeWhEhSPVTH7lY5vmHio9p8K6gs1NqPhAJPQdTMO-gBVB32qaQseja2Sg8jrquERhxXCn0D7AGsIQcD29wTOO4abvwMNF858TFrZ0NwWsuPs7lax9ipU8NjxCbVLaSADYY_dlnB_C0MQ9l5IAGvtzarsq_9I5HicInZ6KyvxyXkAeDVWyLmJRpsNPUhzrZ&refId=x%2Buu5fOUgBf%2Be7YkYH14Xg%3D%3D&trackingId=8NS6XcboyCA5C4PhFUe56w%3D%3D&trk=flagship3_search_srp_jobs
Amazon Web Services (AWS) Application Developer,"Mumbai, Maharashtra, India (Remote)",Accenture in India,https://www.linkedin.com/jobs/view/3742456481/?eBP=JOB_SEARCH_ORGANIC&refId=x%2Buu5fOUgBf%2Be7YkYH14Xg%3D%3D&trackingId=cQf3hV%2Bp67CqlayIAH5WKg%3D%3D&trk=flagship3_search_srp_jobs
"Sr. Software Engineer, .Net Fullstack","Bengaluru, Karnataka, India (On-site)",Conga,https://www.linkedin.com/jobs/view/3740045100/?eBP=CwEAAAGLRLaz5jKAxlmb-r1GdD_sl1mkn5C8gVn08bvjzqBtr2wxwGYLpwaQo3Px_761Wuh89az9RxE9B69i8Do_mpFiCpSRYe7-bqOMwe8VMSwoXtS8E_m0thWyUr3ZahPt-L8Agnf9VyVGbOL2XoL_g9L1kf83J3KtyQML_jmeLVSXaFaPKp3f_bcjM-vpdMMaDBL4UZ00E1v-1R016NejCd9mkCr76vwVnpumClMe94P5ohnaopeBGsgR4KdjJWqDN9VGicWBspCB55vfNDH6gIHXItc9TR5fmaWEk0KqDxqQfR258voTwUDghn1xKg_BavReSi2ifh0tCXw1CYiImYHUV6D3Shl_D9Cj9egroGbyaKe37uB2_Ho63D6NQNpmet39BF0dHnH4bKdD&refId=x%2Buu5fOUgBf%2Be7YkYH14Xg%3D%3D&trackingId=q%2FBk8iz94JhKLcspEiMxbg%3D%3D&trk=flagship3_search_srp_jobs
.NET Azure Fullstack Developer,"Bengaluru, Karnataka, India (On-site)",RapidBrains,https://www.linkedin.com/jobs/view/3736879034/?eBP=CwEAAAGLRLaz5iN1g4nfzJqsShDA3EoUHK3U8JXuf-q5ERzc-u3VcCkGghxtM0Dplvx4vmgCUpocdqZcspTu2gtJaocnSKzFL8Oe60YvrNfyZkWpFn74pmh4RHP3QcVLbTpDnCI5DS-VsbJvY-UntRhoLacvW7hyaFJNETCbULi3TPvWyIubtCeFe0robBCCWd2zCA-gCQMFVNWhd921qdFDhlIhy9ReWyoA1BKt0ZoKL5czF-dbz-Kf3VKO-vfEHszK11ZJZBe-ze81Ju_DMUao0RNElV4fJPT4uwg-Ufp0BlG7eeWIsIb3Ch3PQWX0LQxNhCgdkTkeOIrpjkTgspK_dY8_9Yh_ZLy5cghL0KQhAKkhWXnX2kBD4w-RDCo8dWD9gacJqzusNDSwLdMB&refId=x%2Buu5fOUgBf%2Be7YkYH14Xg%3D%3D&trackingId=pNoSL46J54ZVeCav5vqE0g%3D%3D&trk=flagship3_search_srp_jobs
Technical Architect,"Goregaon, Maharashtra, India (On-site)",Intellect Design Arena Ltd,https://www.linkedin.com/jobs/view/3736204397/?eBP=CwEAAAGLRLaz5ktPIlttN_KisAuPjWyv666uKKkN56XDhYjBzQAflVCPQnNoZGo6gewbXKHkFJGjrMoz54gJrBkrpZvU9w0Ej_OifAQW7gCL1nfA8cGHmntDchx-oQe4mY_Yjj_ZJUtO7IPfeh15shpJyaSfwMHzYUAJawu3GLEDdVs0pL4juyh7EosZYD57sOMb4YVnKtR6NVYm-HjKzTc6knYFgQVphEpTnlMEeeCTCYm9SxLdlCjbx1y5xKOexDZuC9Y2wbmbMKXOwoKidu-Y8fFoKA9FEWdt0CGCQvNmhlnDsWImt8fQo53E_XwN85NuLaV5hz6DCbUe_lU0dZuydulNM97va5cYKeWgixQK3-j09WPdUIbo3O0bZJscZia2Pioku4O9uJVtIc-K&refId=x%2Buu5fOUgBf%2Be7YkYH14Xg%3D%3D&trackingId=YBESDGbQyqiHSNnCwyrgEw%3D%3D&trk=flagship3_search_srp_jobs
